en,pt-BR
"Standing near a chaotic storm.<br><br>At the start of their turn possibly take [1] and be pulled towards the centre, as long as they remain within the area.<br><br>The area is <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","Ficando perto de uma tempestade caótica.<br><br>No início do turno deles, possivelmente sofrer [1] e ser puxado em direção ao centro, enquanto permanecerem dentro da área.<br><br>A área é <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
Maelstrom,Redemoinho
Creatures within this raging storm are pulled towards its center if they start their turn within it.,Criaturas dentro desta tempestade furiosa são puxadas em direção ao seu centro se começarem seu turno dentro dela.
"Creatures starting their turn in the area possibly take [1]. <br><br>The area is <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","Criaturas que começam seu turno na área podem sofrer [1]. <br><br>A área é <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
Storm Sphere,Esfera de Tempestade
Summon a sphere of electricity. On each of your turns you can shock an enemy standing within [1] of the sphere for [2] with a bonus action.,"Convoque uma esfera de eletricidade. Em cada um dos seus turnos, você pode eletrocutar um inimigo que esteja a [1] da esfera por [2] com uma ação bônus."
"Creatures within [1] of the sphere have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Perception checks and possibly take [2] on the start of their turn. <br><br>The area within [1] of the sphere is <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","Criaturas dentro de [1] da esfera têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em testes de Percepção e possivelmente sofrem [2] no início de seu turno. <br><br>A área dentro de [1] da esfera é <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
Storm Charge,Carga Tempestuosa
Primed for electrocution while standing within [1] of a storm sphere.,Preparado para eletrocussão enquanto estiver dentro de [1] de uma esfera de tempestade.
Storm Sphere,Esfera de Tempestade
"A sphere of whirling air buffets enemies that stand too close.<br><br>Creatures starting their turn in the area possibly take [1].<br><br>The area within [2] of the sphere is <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","Uma esfera de ar giratório atinge inimigos que ficam muito próximos.<br><br>Criaturas que começam seu turno na área podem sofrer [1].<br><br>A área dentro de [2] da esfera é <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
Stormy Winds,Ventos Tempestuosos
Standing near a storm sphere that buffets them at the end of each turn for [1].,Permanecendo perto de uma esfera de tempestade que os atinge no final de cada turno por [1].
Storm Charge,Carga Tempestuosa
"Electricity surges through the air, priming enemies within [1] for electrocution.","A eletricidade percorre o ar, preparando inimigos dentro de [1] para eletrocussão."
Storm Sphere Shock,Esfera Tempestuosa de Choque
Call down a lightning bolt to hit a target near the storm sphere.,Chame um raio para atingir um alvo próximo à esfera de tempestade.
Storm Sphere,Esfera de Tempestade
Can call forth lightning to strike those who stand near the storm sphere.,Pode convocar relâmpagos para atingir aqueles que estão perto da esfera de tempestade.
"You have <LSTag Tooltip=""Advantage"">Advantage</LSTag>on the attack roll if the enemy is standing within [1] of the sphere.","Você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na rolagem de ataque se o inimigo estiver a [1] da esfera."
"You have advantage on the attack roll if the enemy is <LSTag Type=""Status"" Tooltip=""STORM_SPHERE_AURA_5"">within the sphere</LSTag>.","Você tem vantagem na rolagem de ataque se o inimigo estiver <LSTag Type=""Status"" Tooltip=""STORM_SPHERE_AURA_5"">dentro da esfera</LSTag>."
"You have advantage on the attack roll if the enemy is <LSTag Type=""Status"" Tooltip=""STORM_SPHERE_AURA_6"">within the sphere</LSTag>.","Você tem vantagem na rolagem de ataque se o inimigo estiver <LSTag Type=""Status"" Tooltip=""STORM_SPHERE_AURA_6"">dentro da esfera</LSTag>."
Within the Storm Sphere,Dentro da Esfera Tempestuosa
"Create an invisible, magical eye that can scout the path ahead for you.",Crie um olho mágico invisível que pode explorar o caminho à sua frente.
Arcane Eye,Olho Arcano
Arcane Eye,Olho Arcano
Vitriolic Sphere,Esfera Vitriólica
"Shoot a glowing ball of emerald acid that explodes upon contact, corroding targets for [1] at the end of their next turn.","Dispare uma bola brilhante de ácido esmeralda que explode ao contato, corroendo os alvos por [1] no final de seu próximo turno."
Vitriolic Sphere,Esfera Vitriólica
Takes [1] at the end of the turn.,Sofre [1] no final do turno.
Moonflare,Luz da Lua
"Launch a pulse of light at the target. On a critical hit, the target is inflicted with <LSTag Type=""Status"" Tooltip=""GLITTERING_LIGHT"">glittering light</LSTag> that grants <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against them.<br><br>Alternatively, the flare can be fired at the ground to create a source of bright light over [1].","Lance um pulso de luz no alvo. Em um acerto crítico, o alvo é afetado por <LSTag Type=""Status"" Tooltip=""GLITTERING_LIGHT"">luz cintilante</LSTag> que concede <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra ele.<br><br>Alternativamente, o sinalizador pode ser disparado no chão para criar uma fonte de luz intensa sobre [1]."
Moonflare: Damage,Moonflare: Dano
"Launch a pulse of light at the target. On a critical hit, the target is inflicted with <LSTag Type=""Status"" Tooltip=""GLITTERING_LIGHT"">glittering light</LSTag> that grants <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against them.","Lance um pulso de luz no alvo. Em um acerto crítico, o alvo é afetado por <LSTag Type=""Status"" Tooltip=""GLITTERING_LIGHT"">luz cintilante</LSTag> que concede <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra ele."
Moonflare: Light,Moonflare: Luz
Create a source of bright light over [1].,Crie uma fonte de luz brilhante sobre [1].
Guiding Bolt,Raio Orientador
"The next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> made against this creature has <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","A próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> feita contra esta criatura tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Glittering Light,Luz Cintilante
"<LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made against this creature have <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","<LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas contra esta criatura têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Moonflare,Luz da Lua
Illuminates [1] radius.,Ilumina um raio de [1].
Moonflare,Luz da Lua
Bonfire,Fogueira
Create Bonfire,Criar Fogueira
Create a bonfire that burns creatures within [1].,Crie uma fogueira que queima criaturas dentro de [1].
Bonfire,Fogueira
Burn nearby entities for [1].,Queime entidades próximas por [1].
%%% EMPTY,"Desculpe, não há texto para traduzir."
Bonfire,Fogueira
Takes [1] upon approaching the bonfire and for ending its turn near it.<br><br>Removed upon leaving the area.,Sofre [1] ao se aproximar da fogueira e ao terminar seu turno perto dela.<br><br>Removido ao sair da área.
Summon Red Dragon,Invocar Dragão Vermelho
"The red dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Red"">Fire Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Red"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> your foes.","O espírito do dragão vermelho pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Red"">Sopro de Fogo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Red"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""BURNING"">Queimar</LSTag> seus inimigos."
Summon Draconic Spirit,Invocar Espírito Dracônico
"Call forth the spirit of a powerful chromatic dragon to assist you. While within [1] you gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to the dragon's primary element.","Chame o espírito de um poderoso dragão cromático para ajudá-lo. Enquanto estiver dentro de [1], você ganha <LSTag Tooltip=""Resistant"">Resistência</LSTag> ao elemento primário do dragão."
Red Draconic Spirit,Espírito Dracônico Vermelho
Fly,Voe
Beat your draconic wings and take flight.,Bata suas asas dracônicas e decole.
Rend,Renda
Frost Fingers,Dedos de Gelo
Freezing cold air blasts from your fingertips.,Um ar gelado e congelante sai de suas pontas dos dedos.
Fire Breath,Sopro de Fogo
Spew forth a cone of fire.,Projete um cone de fogo.
Fire Breath,Sopro de Fogo
Spew forth a cone of fire.,Projete um cone de fogo.
Frightful Presence,Presença Aterrorizante
"Exude terror, instilling <LSTag Type=""Status"" Tooltip=""FEARED"">Fear</LSTag> in your foes.","Exale terror, instilando <LSTag Type=""Status"" Tooltip=""FEARED"">Medo</LSTag> em seus inimigos."
Graceful Dragon,Dragão Gracioso
Dragon Disguise,Disfarce de Dragão
Fight in Dragonform,Lute em Forma de Dragão
"When enabled, the disguised dragon will retake its draconic form during combat.<br><br>At the end of combat, it will then disguise itself again.","Quando ativado, o dragão disfarçado retomará sua forma dracônica durante o combate.<br><br>No final do combate, ele se disfarçará novamente."
Humanform,Forma Humana
Fight in Dragonform,Lute em Forma de Dragão
Will transform back into a dragon at the start of combat.,Se transformará de volta em um dragão no início do combate.
The dragon refuses to move except by flying.,O dragão se recusa a se mover exceto voando.
Disguise,Disfarce
Will disguise itself at the end of combat.,Irá se disfarçar ao final do combate.
"The dragon will only follow your party when it is disguised. Unless disabled, the dragon will revert to its draconic form at the start of combat.","O dragão só seguirá seu grupo quando estiver disfarçado. A menos que seja desativado, o dragão reverterá para sua forma dracônica no início do combate."
"The dragon can only move by flying. It can disguise itself to walk normally with your party. During combat, it will break its disguise and fight in its draconic form.","O dragão só pode se mover voando. Ele pode se disfarçar para andar normalmente com seu grupo. Durante o combate, ele quebrará seu disfarce e lutará em sua forma dracônica."
Summon Blue Dragon,Invocar Dragão Azul
Call forth a Red Dragon spirit.,Chame um espírito de Dragão Vermelho.
Shared Resistances: Red Dragon,Resistências Compartilhadas: Dragão Vermelho
"<LSTag Tooltip=""Resistant"">Resistant</LSTag> to [1] damage while within [2] of the dragon.","<LSTag Tooltip=""Resistant"">Resistente</LSTag> a dano de [1] enquanto estiver dentro de [2] do dragão."
Shared Resistances: Red Dragon,Resistências Compartilhadas: Dragão Vermelho
"The summoner of this dragon gains <LSTag Tooltip=""Resistant"">Resistance</LSTag> to [1] damage while within [2].","O invocador deste dragão ganha <LSTag Tooltip=""Resistant"">Resistência</LSTag> a [1] de dano enquanto estiver dentro de [2]."
Summon Dragon Summoner,Invocar Invocador de Dragão
Shared Resistances: Blue Dragon,Resistências Compartilhadas: Dragão Azul
Shared Resistances: Blue Dragon,Resistências Compartilhadas: Dragão Azul
Shared Resistances: Black Dragon,Resistências Compartilhadas: Dragão Negro
Shared Resistances: Black Dragon,Resistências Compartilhadas: Dragão Negro
Shared Resistances: Green Dragon,Resistências Compartilhadas: Dragão Verde
Shared Resistances: Green Dragon,Resistências Compartilhadas: Dragão Verde
Shared Resistances: White Dragon,Resistências Compartilhadas: Dragão Branco
Shared Resistances: White Dragon,Resistências Compartilhadas: Dragão Branco
Blue Draconic Spirit,Espírito Dracônico Azul
Blue Draconic Spirit,Espírito Dracônico Azul
Green Draconic Spirit,Espírito Dracônico Verde
Green Draconic Spirit,Espírito Dracônico Verde
Black Draconic Spirit,Espírito Dracônico Negro
White Draconic Spirit,Espírito Dracônico Branco
Lightning Breath,Sopro Relampejante
Summon Green Dragon,Invocar Dragão Verde
Summon Black Dragon,Invocar Dragão Negro
Summon White Dragon,Invocar Dragão Branco
Poison Breath,Sopro de Veneno
Acid Breath,Sopro Ácido
Frost Breath,Sopro de Gelo
"The blue dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Blue"">Lightning Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Blue"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""SHOCKED"">Shock</LSTag> your foes.","O espírito do dragão azul pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Blue"">Sopro Elétrico</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Blue"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""SHOCKED"">Chocar</LSTag> seus inimigos."
"The green dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Green"">Poison Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Green"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""POISONED"">Poison</LSTag> your foes.","O espírito do dragão verde pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Green"">Sopro de Veneno</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Green"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""POISONED"">Envenenar</LSTag> seus inimigos."
"The black dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Black"">Acid Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Black"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""ACID"">Corrode</LSTag> your foes.","O espírito do dragão negro pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Amedrontadora</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Black"">Sopro Ácido</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Black"">Multiataque</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""ACID"">Corroer</LSTag> seus inimigos."
"The red dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_White"">Frost Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_White"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""CHILLED"">Chill</LSTag> your foes.","O espírito do dragão vermelho pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_White"">Sopro de Gelo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_White"">Multiataque</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""CHILLED"">Congelar</LSTag> seus inimigos."
"The red dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Red_6"">Fire Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Red_6"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> your foes.","O espírito do dragão vermelho pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Amedrontadora</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Red_6"">Sopro de Fogo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Red_6"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""BURNING"">Queimar</LSTag> seus inimigos."
"The blue dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Blue_6"">Lightning Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Blue_6"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""SHOCKED"">Shock</LSTag> your foes.","O espírito do dragão azul pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Blue_6"">Sopro Elétrico</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Blue_6"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""SHOCKED"">Chocar</LSTag> seus inimigos."
