en,pt-BR
"[Whispers, barely audible at first, darken your mind becoming louder and more insistent. You feel the presence of your patron as the world dissolves around you save for a leather-bound book. A chill overtakes you as your eyes flit across the words on the cover - <i>Libor Mortis</i>. Its pages open, revealing that additional text has appeared within...]<br><br><b>On Greater Undead</b><br><br>Some consider the raising of the Greater Undead as sacrilege. None can question the pure devastation a giant or a powerful warlock can cause while alive, but worse still when coupled with the unholy powers of necromancy. Warlocks who have failed to achieve lichdom or prevent their deaths have entered their names into the <i>Libor Mortis</i> in hopes that their damned souls will be returned into the material plane in a semblance of unlife by a worthy necromancer. Only an evil warlock would willingly allow themselves to be raised in such a way. Luckily, the power necessary to raise such undead is within the means of only a few...<br><br>[...What follows are scribbles of incantations and pleas to ancient and long-forgotten gods of death and necromancy deities from planes and worlds from beyond Toril. Their names don't ring familiar to you - Vrall, Savoy, Enigma, Thy - but you sense unholy power behind them in the incantations.]","[Os sussurros, quase inaudíveis no início, escurecem sua mente, tornando-se mais altos e insistentes. Você sente a presença de seu patrono enquanto o mundo se dissolve ao seu redor, exceto por um livro encadernado em couro. Um frio toma conta de você enquanto seus olhos percorrem as palavras na capa - <i>Libor Mortis</i>. Suas páginas se abrem, revelando que texto adicional apareceu dentro...]<br><br><b>Sobre os Mortos-Vivos Maiores</b><br><br>Alguns consideram a ressuscitação dos Mortos-Vivos Maiores como um sacrilégio. Ninguém pode questionar a pura devastação que um gigante ou um poderoso warlock pode causar enquanto está vivo, mas pior ainda quando combinado com os poderes profanos da necromancia. Warlocks que falharam em alcançar a lichdom ou impedir suas mortes inscreveram seus nomes no <i>Libor Mortis</i> na esperança de que suas almas malditas sejam retornadas ao plano material em uma <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Animate_SkeletalMage"">semelhança de não-vida</LSTag> por um necromante digno. Somente um warlock maligno se permitiria ser ressuscitado de tal maneira. Felizmente, o poder necessário para levantar tais mortos-vivos está ao alcance de apenas alguns...<br><br>[...O que se segue são rabiscos de incantações e súplicas a deuses antigos e longínquos da morte e deidades da necromancia de planos e mundos além de Toril. Seus nomes não soam familiares para você - Vrall, Savoy, Enigma, Thy - mas você sente um poder profano por trás deles nas incantações.]"
"[Whispers, barely audible at first, darken your mind becoming louder and more insistent. You feel the presence of your patron as the world dissolves around you save for a leather-bound book. A chill overtakes you as your eyes flit across the words on the cover - <i>Libor Mortis</i>. Its pages open, revealing that additional text has appeared within...]<br><br><b>On the Shroud of Eternal Life</b><br><br>[A passage appears in the book before you, seemingly copied from a source outside the Book of the Dead, telling a very dry history of a legal squabble between a mage consortium and one of their apprentices...]<br><br>'...the experiments in unsanctioned magic became a point of contention between the High Mages and their best pupil. Prior to his expulsion from The Tower, the consortium expressed concern about the potential corrupting effects of his studies and sought...<br><br>[...the writing on the page suddenly changes, seemingly mocking the documented history. Words and images dance on the page, depicting a betrayal from within, a plot by a devious necromancer in disguise, and the fall of The Tower. Then a war between the surviving high mages and an alliance of necromancers and deathknights led by a dracolich wielding the malignant <i>Shroud de Aeternus Vitae</i>. Faces and bodies dessicated by the dracolich's dark coils fill the pages of the unholy book. Screams from a long-forgotten battlefield surround you, reaching a deafening crescendo. You are paralyzed as dark tendrils slither out from very pages of the book...<br><br>...then screams emanating from the book quiet and the tendrils seeking you out dissipate. Words form telling a story of a dark ritual to bind the spirit of a powerful banshee within a living soul cage. Thin scrawls along the margins of the book appear, documenting the need for caution lest the necromancer finds themself possessed.]","[Os sussurros, quase inaudíveis no início, escurecem sua mente, tornando-se mais altos e insistentes. Você sente a presença de seu patrono enquanto o mundo se dissolve ao seu redor, exceto por um livro encadernado em couro. Um frio toma conta de você enquanto seus olhos percorrem as palavras na capa - <i>Libor Mortis</i>. Suas páginas se abrem, revelando que texto adicional apareceu dentro...]<br><br><b>Sobre o Véu da Vida Eterna</b><br><br>[Uma passagem aparece no livro diante de você, aparentemente copiada de uma fonte fora do Livro dos Mortos, contando uma história muito seca de uma disputa legal entre um consórcio de magos e um de seus aprendizes...]<br><br>'...os experimentos em magia não autorizada tornaram-se um ponto de discórdia entre os Magos Altos e seu melhor pupilo. Antes de sua expulsão da Torre, o consórcio expressou preocupação sobre os potenciais efeitos corruptores de seus estudos e buscou...<br><br>[...a escrita na página muda repentinamente, aparentemente zombando da história documentada. Palavras e imagens dançam na página, retratando uma traição interna, uma trama de um necromante astuto disfarçado, e a queda da Torre. Então, uma guerra entre os magos altos sobreviventes e uma aliança de necromantes e cavaleiros da morte liderada por um dracolich empunhando o maligno <i>Véu de Aeternus Vitae</i>. Rostos e corpos desidratados pelas espirais sombrias do dracolich preenchem as páginas do livro profano. Gritos de um campo de batalha há muito esquecido cercam você, alcançando um crescendo ensurdecedor. Você fica paralisado enquanto tentáculos sombrios se arrastam das próprias páginas do livro...<br><br>...então os gritos que emanam do livro se aquietam e os tentáculos que o buscavam se dissipam. Palavras se formam contando a história de um ritual obscuro para prender o espírito de uma poderosa banshee dentro de uma jaula de alma viva. Finas garranchos ao longo das margens do livro aparecem, documentando a necessidade de cautela para que o necromante não se encontre possuído.]"
Putrefying Fumes,Fumos Putrefatos
Putrefying Corpse,Cadáver Putrefato
Putrefying Undead,Mortos-Vivos Putrefatos
Affected entity takes [1] at the start of its turn.,A entidade afetada recebe [1] no início de seu turno.
This undead is prevented from moving as it putrefies while all creatures in a radius of [1] take [2].,"Este morto-vivo é impedido de se mover enquanto se putrefaz, enquanto todas as criaturas em um raio de [1] levam [2]."
All creatures in a radius of [1] of this putrefying corpse take [2].,Todas as criaturas em um raio de [1] deste corpo em decomposição levam [2].
Covenant of Corpses: Putrefaction,Convênio dos Cadáveres: Putrefação
"Summon a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_ACID_NOXIOUS_FUMES"">Putrefying Undead</LSTag> or cause an existing corporeal undead to quickly putrefy, creating a cloud of <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_ACID_NOXIOUS_FUMES_DAMAGE"">Putrefying Fumes</LSTag> that deal [1] per turn.","Convoque um <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_ACID_NOXIOUS_FUMES"">Mortos-Vivos Putrefatos</LSTag> ou faça um morto-vivo corpóreo existente putrefatar rapidamente, criando uma nuvem de <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_ACID_NOXIOUS_FUMES_DAMAGE"">Fumos Putrefatos</LSTag> que causam [1] por turno."
"<LSTag Type=""Image"" Info=""SoftWarning""/> Requires a corporeal undead, fresh corpse, gore pile or bone pile, and cannot be used on a Greater Undead.","<LSTag Type=""Image"" Info=""SoftWarning""/> Requer um morto-vivo corpóreo, um cadáver fresco, um monte de vísceras ou um monte de ossos, e não pode ser usado em um Morto-Vivo Maior."
Covenant of Bones: Armor of Bones,Covenante dos Ossos: Armadura dos Ossos
"Rip the bones from a corporeal undead or a corpse to form an <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_BONEARMOR_TEMPHP"">Armor of Bones</LSTag>. The armor provides [1] <LSTag Tooltip=""TemporaryHitPoints"">temporary hit points</LSTag> that reduces all incoming damage by [2]. Ripping the bones from a Crawling Claw produces a weaker <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_BONEARMOR_TEMPHP_SMALL"">Lesser Armor of Bones</LSTag>.","Arranque os ossos de um morto-vivo corpóreo ou de um cadáver para formar uma <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_BONEARMOR_TEMPHP"">Armadura de Ossos</LSTag>. A armadura fornece [1] <LSTag Tooltip=""TemporaryHitPoints"">pontos de vida temporários</LSTag> que reduzem todo o dano recebido em [2]. Arrancar os ossos de uma Garra Rastejante produz uma <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_BONEARMOR_TEMPHP_SMALL"">Armadura de Ossos Inferior</LSTag> mais fraca."
Armor of Bones,Armadura de Ossos
Lesser Armor of Bones,Armadura Inferior de Ossos
"Provides [1] <LSTag Tooltip=""TemporaryHitPoints"">temporary hit points</LSTag> that reduces all incoming damage by [2].","Fornece [1] <LSTag Tooltip=""TemporaryHitPoints"">pontos de vida temporários</LSTag> que reduzem todo o dano recebido em [2]."
Covenant of Spirits: Death's Embrace,Pacto dos Espíritos: Abraço da Morte
Sacrifice a corpse or corporeal undead to summon a spirit that can grapple foes.,Sacrifique um cadáver ou um morto-vivo corpóreo para invocar um espírito que pode agarrar inimigos.
Spectral Tentacle,Tentáculo Espectral
Embrace,Abraço
"Restrain a creature plunging them in darkness and <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinding</LSTag> them.","Restringe uma criatura mergulhando-a na escuridão e <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegando</LSTag>-a."
Embraced by Spirits,Abraçado pelos Espíritos
"At the start of each turn, the target makes a Charisma <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> to attempt to free themselves from the embrace of spirits.","No início de cada turno, o alvo faz um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Carisma para tentar se libertar do abraço dos espíritos."
Embracing Spirits,Abraçando Espíritos
"Spirits have <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_GRAPPLED_SPECTRALTENTACLE"">embraced</LSTag> another creature, wrapping them in darkness. Cannot take any actions while embracing a creature. Interrupted by receiving damage.","Os espíritos <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_GRAPPLED_SPECTRALTENTACLE"">abraçaram</LSTag> outra criatura, envolvendo-a em escuridão. Não podem realizar ações enquanto abraçam uma criatura. Interrompido ao receber dano."
Libor Mortis: Improved Covenants,Libor Mortis: Pactos Aprimorados
"Your research into the Totems of the Necromancer and entrance into new covenants with your patron has yielded additional insights into the powers and secrets the Libor Mortis holds.<br><br>From the Libor Mortis, you unlock the spells <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_BoneArmor"">Armor of Bones</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Putrefaction"">Putrefaction</LSTag>, and <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SpectralTentacle"">Death's Embrace</LSTag>.","Sua pesquisa sobre os Totens do Necromante e a entrada em novos pactos com seu patrono resultou em novas percepções sobre os poderes e segredos que o Libor Mortis guarda.<br><br>Do Libor Mortis, você desbloqueia os feitiços <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_BoneArmor"">Armadura de Ossos</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Putrefaction"">Putrefação</LSTag> e <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SpectralTentacle"">Abraço da Morte</LSTag>."
"<b>Libor Mortis: Improved Covenants</b><br><br>...The Book of the Dead. Bound in human skin and inked in the blood of murderers. This unholy book contains bizarre burial rites, funerary incantations, and demon resurrection passages. It was never meant for the eyes of the living. It was never meant for you. You recall ancient legends that tell that within the pages of this blasphemous book lies the secrets of eternal life beyond death. Words seemingly writhe across the pages of the book, becoming undecipherable the more you try to translate the text. The scrawls occasionally form coherent words, beckoning you to glean their secrets...<br><br><i>Three pacts complete, the night is still,<br>The necromancer's fate fulfilled,<br>With spirits, bones, and corpses near,<br>He walks the path both dark and clear.</i><br><br>Then the book snaps shut, concealing its secrets once more.<br><br>[Libor Mortis: You have gained Improved Covenants, unlocking the spells Armor of Bones, Putrefaction, and Death's Embrace.]","<b>Libor Mortis: Pactos Aprimorados</b><br><br>...O Livro dos Mortos. Encadernado em pele humana e escrito com o sangue de assassinos. Este livro profano contém rituais de sepultamento bizarros, encantamentos funerários e passagens de ressurreição de demônios. Nunca foi feito para os olhos dos vivos. Nunca foi feito para você. Você se lembra de antigas lendas que dizem que dentro das páginas deste livro blasfemo estão os segredos da vida eterna além da morte. Palavras aparentemente se contorcem nas páginas do livro, tornando-se indecifráveis quanto mais você tenta traduzir o texto. Os rabiscos ocasionalmente formam palavras coerentes, chamando você para desvendar seus segredos...<br><br><i>Três pactos completos, a noite está calma,<br>O destino do necromante cumprido,<br>Com espíritos, ossos e cadáveres por perto,<br>Ele caminha pelo caminho tanto escuro quanto claro.</i><br><br>Então o livro se fecha, ocultando seus segredos mais uma vez.<br><br>[Libor Mortis: Você ganhou Pactos Aprimorados, desbloqueando os feitiços Armadura de Ossos, Putrefação e Abraço da Morte.]"
"Battle Manual of the Dread Citadel, Part VIII","Manual de Batalha da Cidadela do Terror, Parte VIII"
An ancient book on battle tactics using necromancy and the dark arts as practiced by a cult called the Order of the Dracolich. The book is filled with various slips of paper marking specific chapters.,"Um livro antigo sobre táticas de batalha usando necromancia e as artes sombrias, conforme praticado por um culto chamado a Ordem do Dracolich. O livro está cheio de vários pedaços de papel marcando capítulos específicos."
