en,pt-BR
"A pin dedicated to Omgar, the legendary sea serpent.","Um broche dedicado a Omgar, a lendária serpente do mar."
Serpent Strikes,Golpe da Serpente
"Your melee attacks have a chance to inflict <LSTag Type=""Status"" Tooltip=""ALCH_TOXIN_SERPENTVENOM_CONDITION"">Serpent Fang Toxin</LSTag> for three turns.","Seus ataques corpo a corpo têm uma chance de infligir <LSTag Type=""Status"" Tooltip=""ALCH_TOXIN_SERPENTVENOM_CONDITION"">Toxina de Dente de Serpente</LSTag> por três turnos."
Worghide Leather Frog,Sapo de Couro de Worg
Training Weights,Pesos de Treinamento
"Receive a +[1] bonus to Unarmed <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","Receba um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> Desarmadas."
Belt of the Raid Leader,Cinto do Líder de Raid
The belt of a fearsome champion.,O cinto de um campeão temível.
Spirit Totem,Totem Espiritual
A small wooden idol dedicated to renowned forest spirits.,Um pequeno ídolo de madeira dedicado a renomados espíritos da floresta.
Phatasmal Guardian,Guardião Fantasmal
"While not enraged or assuming a <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shaped</LSTag>, if your health drops below [1]% you gain <LSTag Type=""Status"" Tooltip=""GREATER_INVISIBILITY"">""Greater Invisibility""</LSTag> for [2] turns.","Enquanto não estiver enfurecido ou assumindo uma <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Forma Selvagem</LSTag>, se sua saúde cair abaixo de [1]%, você ganha <LSTag Type=""Status"" Tooltip=""GREATER_INVISIBILITY"">""Invisibilidade Maior""</LSTag> por [2] turnos."
Blood of Ahmarreld,Sangue de Ahmarreld
A bloodwell vial from the ancient and powerful sorcerer Ahmarreld.,Um frasco de sangue do antigo e poderoso feiticeiro Ahmarreld.
"When dealing damage with a <LSTag Tooltip=""Cantrip"">Cantrip</LSTag> you have a [1]% chance to restore a 1st level <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Ao causar dano com um <LSTag Tooltip=""Cantrip"">Truque</LSTag>, você tem uma chance de [1]% de restaurar um <LSTag Tooltip=""SpellSlot"">slot de feitiço</LSTag> de 1º nível."
Silver Lycan Chime,Sino Licano Prateado
The ring of this bell emanates with the weave.,O som deste sino emana com a trama.
Silver Bells,Sinos Prateados
"The wielders summoned creatures within [1] receive <LSTag Type=""Status"" Tooltip=""JWL_Status_SilverLycanCharmBuff"">Inspired</LSTag>, increasing their <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> by [2] and granting them a +[3] bonus to their <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>, <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, and damage. Has no effect on Undead or Constructs.","Os portadores convocam criaturas dentro de [1] que recebem <LSTag Type=""Status"" Tooltip=""JWL_Status_SilverLycanCharmBuff"">Inspirado</LSTag>, aumentando sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> em [2] e concedendo um bônus de +[3] à sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>, <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano. Não tem efeito em Mortos-Vivos ou Construtos."
Inspired,Inspirado
"Affected creature has an additional [1] of <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> and a +[2] bonus to their <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>, <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, and damage.","A criatura afetada tem um adicional de [1] de <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> e um bônus de +[2] em sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>, <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano."
Thayan Femur,Fêmur Thayan
The femur of a once great necromancer.,O fêmur de um necromante outrora grandioso.
Constant Chattering,Tagarelice Constante
"The wielders summoned Undead creatures within [1] have a chance to <LSTag Type=""Status"" Tooltip=""FEARED"">Terrify</LSTag> their targets for 1 turn when dealing damage with a melee attack.","Os portadores convocaram criaturas Mortas-vivas dentro de [1] têm uma chance de <LSTag Type=""Status"" Tooltip=""FEARED"">Terrificar</LSTag> seus alvos por 1 turno ao causar dano com um ataque corpo a corpo."
"Affected creature has a chance to <LSTag Type=""Status"" Tooltip=""FEARED"">Terrify</LSTag> their targets when dealing damage with melee attack.","A criatura afetada tem a chance de <LSTag Type=""Status"" Tooltip=""FEARED"">Terrificar</LSTag> seus alvos ao causar dano com um ataque corpo a corpo."
Stone of Good Luck,Pedra da Boa Sorte
A carved stone said to bring good luck to its owner.,Uma pedra esculpida que diz trazer boa sorte para seu proprietário.
"Gain 9 <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Luck Points</LSTag>.","Ganhe 9 <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Pontos de Sorte</LSTag>."
Stone of Good Luck: Depleted,Pedra da Boa Sorte: Esgotada
"The <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Luck Points</LSTag> granted from the stone are depleted. A <LSTag Tooltip=""LongRest"">Long Rest</LSTag> will restore them.","Os <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Pontos de Sorte</LSTag> concedidos pela pedra estão esgotados. Um <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag> os restaurará."
Consecrated War Banner,Bandeira de Guerra Consagrada
"A banner dedicated to, and supposedly blessed by, the god Savras.","Uma bandeira dedicada a, e supostamente abençoada por, o deus Savras."
Radiant Courage,Coragem Radiante
"You inflict <LSTag Type=""Status"" Tooltip=""MAG_RADIANT_RADIATING_ORB"">Radiating Orb</LSTag> when dealing damage.","Você inflige <LSTag Type=""Status"" Tooltip=""MAG_RADIANT_RADIATING_ORB"">Orbe Radiante</LSTag> ao causar dano."
Holy Symbol of Bahamut,Símbolo Sagrado de Bahamut
"A small pin, meant to be worn on the chest, brandishing the crest of the Angel of the Seven Heavens.","Um pequeno broche, destinado a ser usado no peito, ostentando o emblema do Anjo dos Sete Céus."
The Justice Within,A Justiça Interior
"When you deal damage with a levelled spell, heal yourself for [1].","Quando você causa dano com um feitiço de nível, cure-se por [1]."
Holy Symbol of Eilistraee,Símbolo Sagrado de Eilistraee
A small token dedicated to the drow sword goddess of beauty and freedom.,Um pequeno token dedicado à deusa drow da beleza e da liberdade.
Moon Maiden's Mark,Marca da Donzela da Lua
"You gain <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> with shortswords, longswords, and greatswords. When dealing damage with these weapon types, deal additional damage equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Você ganha <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> com adagas, espadas longas e espadas grandes. Ao causar dano com esses tipos de armas, cause dano adicional igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
Holy Symbol of Helm,O símbolo sagrado de Helm é um emblema de proteção e vigilância.
"A worn and weathered copper coin. Despite its age, the symbol of the god Helm is still clearly visible.","Uma moeda de cobre gasta e desgastada. Apesar de sua idade, o símbolo do deus Helm ainda é claramente visível."
The Watcher's Vigilance,A Vigilância do Observador
"Healing another creature increases their <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 2 for 3 turns.","Curar outra criatura aumenta sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em 2 por 3 turnos."
"Affected creatures <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> is increased by 2.","Criaturas afetadas têm sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> aumentada em 2."
Holy Symbol of Mielikki,Símbolo Sagrado de Mielikki
"A small token fashioned in the form of Mielikki, the goddess of forests.","Um pequeno token moldado na forma de Mielikki, a deusa das florestas."
Galloping Winds,Ventos Galopantes
"Healing another creature grants them three stacks of <LSTag Type=""Status"" Tooltip=""MAG_MOMENTUM"">Momentum</LSTag> and you restore [1] of your <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag>.","Curar outra criatura concede a ela três pilhas de <LSTag Type=""Status"" Tooltip=""MAG_MOMENTUM"">Momentum</LSTag> e você restaura [1] da sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag>."
Bag of Holding,Bolsa da Contenção
A magical satchel connected to a large extradimensional space.,Uma bolsa mágica conectada a um grande espaço extradimensional.
Your carrying capacity is increased to 1000% of its base value.,Sua capacidade de carga é aumentada para 1000% de seu valor base.
Skeleton Key,Chave Esquelética
Capable of changing its shape to fit any lock.,Capaz de mudar sua forma para se ajustar a qualquer fechadura.
Weave Entwinement,Entrelaçamento do Tecido
"Strike a creature with the key, <LSTag Type=""Status"" Tooltip=""SILENCED"">Silencing</LSTag> them for 3 turns.","Acertar uma criatura com a chave, <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenciando</LSTag>-a por 3 turnos."
Dimensional Shackles,Grilhões Dimensionais
When activated these shackles link themselves to an immovable extradimensional space.,"Quando ativadas, essas algemas se conectam a um espaço extradimensional imutável."
"Attempt to <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrain</LSTag> an enemy. They cannot move, <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against the affected creature have <LSTag Tooltip=""Advantage"">Advantage</LSTag>, and the entity's Attack Rolls and Dexterity <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>.","Tente <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Imobilizar</LSTag> um inimigo. Ele não pode se mover, <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra a criatura afetada têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>, e as Rolagens de Ataque da entidade e os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Destreza têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>."
Has no effect on Huge or Gargantuan creatures.,Não tem efeito em criaturas Grandes ou Gargantuanas.
Empowered Guardian Emblem,Emblema do Guardião Aprimorado
An ornate gem-encrusted pin infused with divine magic.,Um broche ornamentado cravejado de gemas imbuído com magia divina.
Kyrzin's Ooze,Lama de Kyrzin
"A disgusting goo sealed in a jar that slowly shifts and moves, as if endlessly exploring the jar's interior.","Uma gosma repugnante selada em um frasco que se move lentamente, como se estivesse explorando sem fim o interior do frasco."
Kyrzin's Virulent Touch,Toque Virulento de Kyrzin
"Dealing damage <LSTag Type=""Status"" Tooltip=""POISONED"">Poisons</LSTag> your target.","Causar dano <LSTag Type=""Status"" Tooltip=""POISONED"">Envenena</LSTag> seu alvo."
Black Crystal Tablet,Tablet de Cristal Negro
"This tablet reveals many secrets, most of which should stay that way.","Esta tábua revela muitos segredos, a maioria dos quais deveria permanecer assim."
Profane Knowledge,Conhecimento Profano
"Read from the tablet, striking <LSTag Type=""Status"" Tooltip=""FEARED"">Terror</LSTag> deep into a creature's heart, or driving them to utter <LSTag Type=""Status"" Tooltip=""MADNESS"">Madness</LSTag>.","Leia a partir da tábua, cravando <LSTag Type=""Status"" Tooltip=""FEARED"">Terror</LSTag> profundamente no coração de uma criatura, ou levando-a à completa <LSTag Type=""Status"" Tooltip=""MADNESS"">Loucura</LSTag>."
Orb of Skoraeus,Orbe de Skoraeus
"Said to be infused with the wisdom and power of an ancient Illithid god, this polished stone orb is veined with iridescent crystal that seems to glow from within.","Diz-se que este orbe de pedra polida é infundido com a sabedoria e o poder de um antigo deus Illithid, apresentando veios de cristal iridescente que parecem brilhar de dentro para fora."
Exceptional Dark Vision,Visão no Escuro Excepcional
Compendium of Furtive Techniques,Compêndio de Técnicas Furtivas
This book outlines several lesser known martial techniques.,Este livro descreve várias técnicas marciais menos conhecidas.
Studied Strikes,Golpes Estudados
"Receive a +[1] bonus to <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attacks</LSTag> and damage rolls. If the wielder has at least [2] levels in the <i>Fighter</i> class, the bonus increases to +[3].","Receba um bônus de +[1] em <LSTag Tooltip=""MeleeWeaponAttack"">Ataques com Arma Corpo a Corpo</LSTag> e nas rolagens de dano. Se o portador tiver pelo menos [2] níveis na classe <i>Guerreiro</i>, o bônus aumenta para +[3]."
Orb of Imminent Scrying,Orbe de Divinação Imediata
Staring into this crystal ball reveals your immediate future.,Olhando para esta bola de cristal revela seu futuro imediato.
Clairvoyance,Clarividência
"Gain an additional <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>.","Ganhe uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> adicional."
Dimensional Quiver,Aljava Dimensional
Every time an arrow is pulled from this quiver another immediately appears in its place.,"Toda vez que uma flecha é retirada deste aljava, outra aparece imediatamente em seu lugar."
Superior Greatarrows,Flechas Gigantes Superiores
Codex of the Arcanes,Códice dos Arcanos
A legendary tome of great power.,Um tomo lendário de grande poder.
Tome of Ethereal Currents,Tomos das Correntes Etéreas
Arcane slivers of the weave emanate from the pages within.,Fragmentos arcanos da trama emanam das páginas dentro.
Eldritch Cultivation,Cultivo Eldritch
"<LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Eldritch Blast</LSTag> fires an additional projectile.","<LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Eldritch Blast</LSTag> dispara um projétil adicional."
Dragonscale Leather Frog,Couro de Escama de Dragão Sapo
"When making an unarmed attack, deal additional bludgeoning damage equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Ao realizar um ataque desarmado, cause dano contundente adicional igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
Belt of Forbidden Harmony,Cinto da Harmonia Proibida
A belt celebrating the impossible balance between Shar and Selune.,Um cinto que celebra o equilíbrio impossível entre Shar e Selune.
Ornate Dragon Totem,Totem do Dragão Ornado
"Carefully crafted by artisans from across the sea, this totem is imbued with great power.","Habilmente elaborado por artesãos do outro lado do mar, este totem está imbuído de grande poder."
"When you <LSTag Type=""Status"" Tooltip=""RAGE"">Rage</LSTag> or <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shape</LSTag>, gain <LSTag Type=""Status"" Tooltip=""ALCH_POTION_FLYING"">Flying</LSTag> for [1] turns.","Quando você <LSTag Type=""Status"" Tooltip=""RAGE"">Fúria</LSTag> ou <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Forma Selvagem</LSTag>, ganha <LSTag Type=""Status"" Tooltip=""ALCH_POTION_FLYING"">Voo</LSTag> por [1] turnos."
Dragon Bloodwell Vial,Frasco de Sangue de Dragão
The blood of a powerful dragon is held within.,O sangue de um dragão poderoso está contido aqui.
"Gain [1] <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag>.","Ganhe [1] <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag>."
Cerberus Whistle,Apito de Cérbero
This whistle releases a terrible tone that drives creatures into a frenzy.,Este apito emite um tom terrível que leva as criaturas à fúria.
Droning Buzz,Zumbido Monótono
"The wielder's summoned creatures within [1] receive <LSTag Type=""Status"" Tooltip=""JWL_Status_WhistleCerberusBuff"">Frenzied</LSTag>, granting them an <LSTag Type=""Passive"" Tooltip=""ExtraAttack"">Extra Attack</LSTag>.","As criaturas convocadas pelo portador dentro de [1] recebem <LSTag Type=""Status"" Tooltip=""JWL_Status_WhistleCerberusBuff"">Frenético</LSTag>, concedendo-lhes um <LSTag Type=""Passive"" Tooltip=""ExtraAttack"">Ataque Extra</LSTag>."
